DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
COSMOS,Gaia DR3 3848851619945321344,148.74046326907,4.36808157575,AGN,,,,,20.170721,,,20.191193,19.59314,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848858594972177792,149.01962733083,4.2980007782,AGN,,,,,18.472946,,,18.629808,18.098019,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848862786860288128,149.20667015405,4.36176865039,AGN,,,,,19.579178,,,19.298681,17.936626,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848864917164092672,149.30465046864,4.4354251107,AGN,,,,,19.154762,,,19.470772,18.668783,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848868013835759616,149.10110933571,4.46646785004,AGN,,,,,20.102182,,,20.252466,19.026428,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848868490576902912,149.15620419441,4.49176297635,AGN,,,,,20.274635,,,20.263386,19.516249,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848869697462376064,149.28879360272,4.54480119659,AGN,,,,,20.031239,,,20.504398,19.469852,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848872545026000000,148.85209507793,4.40931309543,AGN,,,,,20.46139,,,20.782415,19.929039,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848879691851829120,148.89159731828,4.59623793316,AGN,,,,,19.655676,,,19.63413,18.776524,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848880585204817792,149.10664127837,4.52054380213,AGN,,,,,19.842497,,,19.965612,19.467875,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848884777093107328,148.94723134486,4.59567266815,AGN,,,,,20.228258,,,20.333254,20.00078,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848888213066963712,149.0062086252,4.72656682354,AGN,,,,,19.526133,,,19.845827,19.0637,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848893985502517888,150.43630531762,3.73677001958,RS,,,,,16.891848,,,17.423685,16.213081,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848897902512511616,150.621502722,3.75682712235,DSCT|GDOR|SXPHE,,,,,12.807677,,,13.041172,12.423254,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848898143030695680,150.64587205862,3.79432636396,AGN,,,,,19.052147,,,19.224894,18.568619,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848900994888988288,150.67317823484,3.86692696886,AGN,,,,,19.866646,,,20.23781,19.382133,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848907351440757504,150.32126961616,3.8137822728,AGN,,,,,19.769789,,,19.86142,19.475643,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848914502561453568,150.22435352057,3.96817213137,RS,,,,,15.946916,,,16.405622,15.312738,16.249000549316406,15.821999549865723,70.768449,ATLAS,"AAVSO_VSX,ATLAS,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848916250613059200,150.50463430196,3.97350584875,AGN,,,,,20.039425,,,20.293505,19.74065,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848918380916746112,150.5946330296,4.04106492009,SOLAR_LIKE,,,,,12.350162,,,12.867767,11.6674,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848922950762128896,150.42777737034,4.08614069421,AGN,,,,,18.698378,,,18.831524,18.401638,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848929204234239872,150.79882402691,4.03469164535,AGN,,,,,19.46798,,,19.643293,19.105534,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848933327402907136,151.00339162771,4.09630042044,AGN,,,,,19.938307,,,20.270823,19.555893,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848934289475527552,150.9229512432,4.11504853807,AGN,,,,,18.632948,,,18.822418,18.246378,,,,,"Gaia_VarClassify,Gaia_VariSum"
