DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
ELAIS-S1,Gaia DR3 4993465493865810432,6.30575610468,-42.43166436995,Eclipsing Binary,,,,16.360000610351562,16.243622,,,16.489784,15.81381,,,0.2567008065658452,Gaia_DR3_EB,"AAVSO_VSX,ASAS-SN,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4993684807780910464,6.49735390232,-42.04915434158,Eclipsing Binary,,,,,16.223543,,,16.422386,15.895813,,,0.5374607005707328,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4993692886614407040,6.77371687048,-41.88967494543,Eclipsing Binary,,,,,16.486275,,,16.806736,15.989945,,,1.689498370661485,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4993694565946016896,6.959298578,-41.81658423647,Eclipsing Binary,,,,,16.82764,,,17.769075,15.857326,,,0.3036808962525353,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4979971531256648320,7.35999367343,-45.43372148673,Long Period Variable,,,,15.630000114440918,15.020726,,,15.992313,14.058557,,,49.58780088447588,Gaia_DR3_LPV,"AAVSO_VSX,ASAS-SN,Gaia_LPV,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4979075051323208832,7.60932786584,-46.40929084865,Long Period Variable,,,12.460000038146973,11.449999809265137,9.96531867980957,12.430000305175781,,12.303846,7.617336,,,277.5199657181865,Gaia_DR3_LPV,"AAVSO_VSX,ASAS-SN,Gaia_LPV,Gaia_VarClassify,Gaia_VariSum,SIMBAD"
ELAIS-S1,Gaia DR3 4980410683072149376,8.45679964306,-43.72351911009,Long Period Variable,,,,13.789999961853027,11.573421,,,13.826644,10.193935,,,143.00585084793607,Gaia_DR3_LPV,"AAVSO_VSX,ASAS-SN,Gaia_LPV,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4993174329442926080,8.57630261109,-41.87129605886,Long Period Variable,,,,12.890000343322754,12.600203,,,13.101185,11.93805,,,18.209999084472656,ASAS-SN,"AAVSO_VSX,ASAS-SN,Gaia_LPV,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4992498404669824640,8.57753435065,-43.00096863582,Long Period Variable,,,13.220000267028809,11.359999656677246,10.882169723510742,10.710000038146973,,11.372242,9.253142,,,140.53621997344322,Gaia_DR3_LPV,"AAVSO_VSX,ASAS-SN,Gaia_LPV,Gaia_VarClassify,Gaia_VariSum,SIMBAD"
ELAIS-S1,Gaia DR3 4980426454192739584,9.2117489481,-44.65620052415,Long Period Variable,,,,9.119999885559082,8.705118,,,9.899815,7.619676,,,48.1,AAVSO_VSX,"AAVSO_VSX,ASAS-SN,Gaia_LPV,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4985510321082159744,12.14900018064,-44.48688487487,Long Period Variable,,,,,14.865209,,,15.680988,13.97977,,,36.27402039924014,Gaia_DR3_LPV,"AAVSO_VSX,Gaia_LPV,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4982547137245378304,13.50444026413,-44.7435830991,Long Period Variable,,,,15.149999618530273,14.378923,,,15.369351,13.398804,,,54.15011157649095,Gaia_DR3_LPV,"AAVSO_VSX,ASAS-SN,Gaia_LPV,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975844235188305408,9.38626785531,-46.97069258805,SOLAR_LIKE,,,,,18.324345,,,19.629622,17.2227,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975891724643339136,9.27462589412,-46.97326140758,SOLAR_LIKE,,,,,15.199529,,,15.60311,14.603526,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975895538571947136,9.33548918916,-46.88123433398,AGN,,,,,19.97533,,,19.990158,19.684034,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975895985250895360,9.2267167973,-46.89274687774,SOLAR_LIKE,,,,,15.457555,,,15.830907,14.910172,,,16.282,AAVSO_VSX,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975896603726223872,9.30415765331,-46.83253869795,SOLAR_LIKE,,,,,12.385348,,,12.708158,11.903094,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975903127779566208,8.72908949533,-46.93982842905,SOLAR_LIKE,,,,,18.751434,,,20.543362,17.485092,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975903918053279616,8.81746751574,-46.9273249909,AGN,,,,,20.485308,,,20.345106,19.14447,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975906598113453696,9.13705826598,-46.87265994359,AGN,,,,,19.174675,,,19.344362,18.960596,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975907697625092736,9.12509779211,-46.81840591676,AGN,,,,,20.619625,,,20.945742,20.187124,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975908075582208384,9.21071596033,-46.84637833066,SOLAR_LIKE,,,,,18.856934,,,20.319824,17.725904,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975909213750731648,9.1663118064,-46.80038399407,SOLAR_LIKE,,,,,16.568628,,,17.817926,15.461761,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975911859450096128,9.04331962698,-46.73147742462,SOLAR_LIKE,,,,,17.650272,,,19.16705,16.447742,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4975914088536396800,9.24204317674,-46.65434928485,SOLAR_LIKE,,,,,18.841063,,,20.099232,17.727652,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
